전송사업자코드,전송사업자명,공연시설코드,시설특성,개관연도,주소,나이대,편의시설_레스토랑 여부,편의시설_카페 여부,편의시설_편의점 여부,편의시설_놀이방 여부,편의시설_수유실 여부,장애인시설_주차장 여부,장애인시설_화장실 여부,장애인시설_경사로 여부,장애인시설_전용엘리베이터 여부,주차시설_자체 여부,주차시설_공영 여부,공연장코드,좌석수,장애인석,무대시설_오케스트라피트 여부,무대시설_연습실 여부,무대시설_분장실 여부,무대시설_무대넓이,공연코드,공연회차,공연일시,입장권고유번호,예매/취소일시,예매/취소구분,예매/취소매수,예매/취소금액,예매/취소방식코드,예매/취소방식명(관리시스템),예매/취소방식명(전송처),결제수단코드,결제수단명(관리시스템),결제수단명(전송처),할인금액,할인종류코드,할인종류명(관리시스템),할인종류명(전송처),장당금액,성별,연령,공연시작일자,공연종료일자,소요시간,장르명,세부장르명,공연지역명,출연진내용,제작진내용,기획제작사명,원작자명,극작가명,수상실적,관람연령,아동공연 여부,축제 여부,내한공연 여부,오픈런 여부,판매시작일시,판매종료일시,좌석등급,단독판매여부,판매좌석수,판매페이지URL,공연일시_연,공연일시_월,공연일시_요일,공연기간,공휴일_기념일_여부,시설특성공공(기타),시설특성공공(문예회관),시설특성국립,시설특성기타(비공연장),시설특성민간(대학로 외),시설특성민간(대학로),성별0,성별1,성별2,공연지속률,공연거래빈도
SE000432,의령군민문화회관,FC222463,공공(문예회관),1993.0,경상남도 의령군 의령읍 의병로24길 31-1 ,0,0,0,0,0,0,1,1,1,0,1,0,FC222463-01,354,4,0,1,1,10.6X10X1,PF313125,1,2022-06-28 19:30:00,26794,2022-05-27 11:19,1,1,1000,3,현장,현장,2,카드,카드,0,99,기타,,1000,0,2023,2022-06-28,2022-06-28,1시간,국악,연희혼합,경상도,"문일상, 이종오, 황성환, 김성심, 정준태, 전애현, 이명모 등",,"의령군청(의령군)(주최), 의령군청(의령군)(주관)",,,,만 7세 이상,0,0,0,0,2022/06/13 09:00:00,2022/06/28 23:59:00,전석(1000),0,184,http://culture.uiryeong.go.kr/performance/performance_view.html?p_idx=106,2022,6,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027397260273972603,187
SE000102,티켓링크,FC224298,민간(대학로 외),2014.0,광주광역시 서구 상무시민로 3 (치평동) ,1,0,1,0,0,0,1,1,1,1,1,0,FC224298-01,172,4,0,0,1,,PF313920,1,2022-06-21 17:00:00,1431411742_1,2022-06-07 13:38,1,1,0,99,기타,기획사/구단,1,현금,현금,0,99,기타,,0,0,1,2022-06-01,2022-06-30,1시간,국악,기악,전라도,"정성훈, 김비주, 박미강, 조한, 박지수, 김민철, 김대선 등","김보람, 정일행, 고창길 등","광주문화예술회관(주관), 광주광역시(주최)",,,,만 4세 이상,0,0,0,0,2022/05/24 10:00:00,2022/06/20 17:00:00,전석무료(0),1,1석,http://www.ticketlink.co.kr/product/38744,2022,6,1,30,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0821917808219178,731
SE000303,네이버N예약,FC224298,민간(대학로 외),2014.0,광주광역시 서구 상무시민로 3 (치평동) ,2,0,1,0,0,0,1,1,1,1,1,0,FC224298-01,172,4,0,0,1,,PF314602,1,2022-06-27 11:00:00,287449830_0,2022-06-13 18:52,1,1,10000,2,모바일,모바일,2,카드,카드,0,99,기타,기타,10000,2,45,2022-06-27,2022-06-27,1시간 10분,클래식,기악,전라도,"김이곤, 정다슬, 나은아, 서영신, 김남중, 김인하",,"광주문화예술회관(주최), 광주문화예술회관(기획사)",,,,만 8세 이상,0,0,0,0,2022/06/27 00:00:00,2022/06/27 00:00:00,전석(10000),0,0,https://booking.naver.com/booking/12/bizes/712023,2022,6,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,226
SE000334,타임티켓,FC223751,민간(대학로),2016.0,"서울특별시 종로구 대학로8가길 79 (동숭동) 별다방미스리 빌딩 지하 1,2층",0,0,0,1,0,0,0,0,0,0,0,1,FC223751-01,250,N,0,0,1,55,PF390424,1,2022-06-21 15:00:00,076-4806-101,2022-06-17 00:42,1,1,15000,2,모바일,예매,99,기타,네이버페이,20000,99,기타,공연사 할인,35000,0,2023,2021-07-01,2022-07-31,1시간 40분,연극,연극,서울,"이한섭, 지상록, 한지혁, 조은진, 이윤경, 박송연, 변나라 등",,"(주)이엠에프(주최), (주)이엠에프(주관), (주)이엠에프(기획사), (주)이엠에프(제작사)",,,,만 13세 이상,0,0,0,1,2021/06/02 11:20:00,2022/06/30 23:59:00,전석(35000),0,240,https://www.timeticket.co.kr/?number=4532,2022,6,1,396,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.084931506849315,4115
SE000201,인터파크,FC223813,민간(대학로 외),2014.0,대전광역시 유성구 엑스포로97번길 40 (도룡동) 지하1층,2,1,1,0,0,1,1,0,0,0,1,0,FC223813-01,196,2,0,0,1,,PF314501,1,2022-06-25 12:00:00,T1966554500,2022-06-20 07:48,1,1,14000,1,웹,(주)인터파크 통합app,99,기타,카카오페이(카카오머니),0,99,기타,,14000,2,37,2022-06-11,2022-07-17,1시간,뮤지컬,뮤지컬,충청도,"김예린, 이준목, 김효선, 이상원, 김유정, 경민수",이준목,"가족뮤지컬극단 오즈(주최), 가족뮤지컬극단 오즈(기획사)",,,,전체 관람가,1,0,0,0,2022/06/03 00:00:00,2022/06/24 17:00:00,사전예약(14000),0,10석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006939,2022,6,5,37,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10136986301369863,4
SE000303,네이버N예약,FC223296,공공(기타),1991.0,부산광역시 수영구 수영로 429 (남천동 63) KBS부산방송총국 ,2,0,0,0,0,0,0,0,0,0,0,0,FC223296-01,2847,N,0,0,0,1058,PF312294,1,2022-06-25 11:00:00,264571354_0,2022-04-25 16:14,1,1,42900,2,모바일,모바일,2,카드,카드,0,99,기타,기타,42900,2,41,2022-06-25,2022-06-26,1시간 5분,뮤지컬,뮤지컬,경상도,,"장소영, 황규동, 황지연 등","(주)캐리소프트(캐리TV)(기획사), (주)캐리소프트(캐리TV)(주최), (주)드림엔터테인먼트(주최), 동그라미 그리기(주관)",,,,24개월 이상,1,0,0,0,2022/06/25 00:00:00,2022/06/26 00:00:00,"VIP석(66000), R석(55000)",0,0,https://booking.naver.com/booking/12/bizes/688055,2022,6,5,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005479452054794521,4508
SE000201,인터파크,FC222392,민간(대학로 외),2009.0,서울특별시 강남구 영동대로 513 (삼성동) ,0,1,1,1,0,1,1,1,1,0,1,0,FC222392-01,808,N,0,1,1,,PF301284,1,2022-06-22 15:00:00,T1911670430,2022-04-06 02:06,1,1,112000,2,모바일,티켓모바일웹,2,카드,신용카드,0,99,기타,,112000,1,2023,2022-06-15,2022-08-07,1시간 30분,뮤지컬,넌버벌 퍼포먼스,서울,,,"(주)마스트엔터테인먼트 (마스트인터내셔널)(주관), (주)마스트엔터테인먼트 (마스트인터내셔널)(제작사), SBS(주최)",,,,만 5세 이상,0,0,1,0,2022/04/04 00:00:00,2022/06/21 17:00:00,"Splash석(140000), VIP석(130000), R석(110000), S석(80000)",1,947석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22003599,2022,6,2,54,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14794520547945206,12498
SE000201,인터파크,FC223080,민간(대학로 외),2018.0,서울특별시 영등포구 국제금융로8길 16 (여의도동) 1층,3,0,0,0,0,0,0,0,0,0,1,0,FC223080-01,64,2,0,0,1,,PF312581,1,2022-06-22 19:30:00,T1927973300,2022-04-29 14:00,1,1,30000,99,기타,티켓모바일웹,2,카드,신용카드,0,99,기타,,30000,1,55,2022-06-22,2022-06-22,1시간 20분,클래식,기악,서울,"이정란, 박영성",,(주)마스트미디어(주최),,,,만 7세 이상,0,0,0,0,2022/04/26 00:00:00,2022/06/21 17:00:00,전석(30000),0,50석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22005133,2022,6,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0027397260273972603,78
SE000303,네이버N예약,FC224239,민간(대학로 외),,경기도 김포시 양촌읍 석모로 103 (석모리) ,2,0,0,0,0,0,0,0,0,0,1,0,FC224239-01,110,N,0,0,0,,PF313068,1,2022-06-25 14:00:00,281000604_0,2022-05-30 14:41,1,1,15900,2,모바일,모바일,99,기타,기타,0,99,기타,기타,15900,2,33,2022-06-18,2022-06-25,50분,뮤지컬,뮤지컬,경기도,,,"피터폴앤메리(주최), 피터폴앤메리(주관), 극단 크레파스(제작사)",,,,전체 관람가,1,0,0,0,2022/06/18 00:00:00,2022/06/25 00:00:00,전석(30000),0,1,https://booking.naver.com/booking/12/bizes/689768,2022,6,5,8,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.021917808219178082,279
SE000201,인터파크,FC223390,공공(문예회관),1999.0,대구광역시 북구 구암로 47 (관음동) 공연동,2,0,0,0,0,0,1,1,1,1,1,0,FC223390-01,425,8,0,1,1,336,PF313437,1,2022-06-24 19:30:00,T1940888360,2022-05-17 15:00,1,1,21000,1,웹,엔에이치엔(주)(네이버 바로가기-web),2,카드,신용카드,0,99,기타,,21000,2,26,2022-06-24,2022-06-26,1시간 40분,뮤지컬,뮤지컬,경상도,"화두현, 인창용, 송광일, 전해주, 박강람","안정미, 곽혜리, 박성미 등",(주)안컴퍼니(제작사),,,,만 7세 이상,0,1,0,0,2022/05/16 00:00:00,2022/06/23 17:00:00,전석(30000),1,403석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006000,2022,6,4,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00821917808219178,932
SE000303,네이버N예약,FC223390,공공(문예회관),1999.0,대구광역시 북구 구암로 47 (관음동) 공연동,2,0,0,0,0,0,1,1,1,1,1,0,FC223390-02,116,N,0,1,1,,PF313044,1,2022-06-29 19:30:00,281480111_0,2022-05-31 14:02,1,1,7500,2,모바일,모바일,2,카드,카드,0,99,기타,기타,7500,2,46,2022-06-29,2022-06-29,1시간,뮤지컬,넌버벌 퍼포먼스,경상도,,,"문화체육관광부(주최), (재)행복북구문화재단(주관), 한국문화예술회관연합회(KoCACA)(주관)",,,,만 3세 이상,0,0,0,0,2022/06/29 00:00:00,2022/06/29 00:00:00,전석(10000),0,0,https://booking.naver.com/booking/12/bizes/707126,2022,6,2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,161
SE000334,타임티켓,FC223396,민간(대학로),1986.0,서울특별시 종로구 대학로10길 5 (동숭동) 5층,0,1,1,0,0,0,0,0,0,0,0,1,FC223396-01,192,N,0,0,1,9X4,PF307406,1,2022-06-21 17:00:00,076-4848-701,2022-06-17 08:27,1,1,8900,2,모바일,예매,99,기타,휴대폰결제,26100,99,기타,공연사 할인,35000,0,2023,2022-01-14,2022-07-31,1시간 30분,연극,연극,서울,"이선준, 강병준, 이준혁, 최지수, 김지현, 임채민, 김진우 등",,"(주)레드앤블루(구. 악어컴퍼니)(주최), (주)레드앤블루(구. 악어컴퍼니)(주관)",,,,만 13세 이상,0,0,0,1,2021/12/29 14:30:00,2022/07/31 23:59:00,전석(35000),0,152,https://www.timeticket.co.kr/?number=4706,2022,6,1,199,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5452054794520548,809
SE000201,인터파크,FC224920,민간(대학로),,서울특별시 종로구 대학로8가길 30 (동숭동) 2층,2,0,0,0,0,0,0,0,0,0,0,0,FC224920-01,0,N,0,0,0,,PF300207,1,2022-06-22 20:00:00,T1960775540,2022-06-15 09:43,1,1,15000,1,웹,기업할인_에스엔엘컴퍼니_mo,2,카드,신용카드,0,99,기타,,15000,0,29,2022-04-08,2022-07-31,1시간 40분,뮤지컬,뮤지컬,서울,"차강석, 최승규, 석우성, 송지윤, 이지우, 심재민, 양요한 등",,에스엔엘컴퍼니 (S&L)(제작사),,,,만 7세 이상,0,0,0,0,2022/05/13 00:00:00,2022/06/22 17:00:00,전석(50000),0,72석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22004991,2022,6,2,115,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3150684931506849,121
SE000303,네이버N예약,FC224920,민간(대학로),,서울특별시 종로구 대학로8가길 30 (동숭동) 2층,2,0,0,0,0,0,0,0,0,0,0,0,FC224920-01,0,N,0,0,0,,PF301100,1,2022-06-25 11:00:00,285414819_0,2022-06-08 23:09,1,1,15000,1,웹,웹,4,무통장,무통장,0,99,기타,기타,15000,2,40,2022-04-16,2022-07-31,45분,뮤지컬,뮤지컬,서울,,,극단 알.이 (R.e)(제작사),,,,24개월 이상,1,0,0,0,2022/04/16 00:00:00,2022/07/31 00:00:00,전석(30000),0,1,https://booking.naver.com/booking/12/bizes/673106,2022,6,5,107,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29315068493150687,75
SE000303,네이버N예약,FC224920,민간(대학로),,서울특별시 종로구 대학로8가길 30 (동숭동) 2층,2,0,0,0,0,0,0,0,0,0,0,0,FC224920-01,0,N,0,0,0,,PF312597,1,2022-06-26 11:00:00,290485640_0,2022-06-20 18:48,1,1,15000,2,모바일,모바일,99,기타,기타,0,99,기타,기타,15000,2,34,2022-04-17,2022-07-31,45분,뮤지컬,뮤지컬,서울,,,에스엔엘컴퍼니 (S&L)(주최),,,,24개월 이상,1,0,0,0,2022/04/17 00:00:00,2022/07/31 00:00:00,전석(30000),0,1,https://booking.naver.com/booking/12/bizes/673106,2022,6,6,106,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29041095890410956,40
SE000303,네이버N예약,FC223485,공공(문예회관),2002.0,전라북도 전주시 완산구 전주천동로 20 - 0 전통문화센터 전주전통문화관,2,0,0,0,0,0,1,1,0,1,1,0,FC223485-04,239,4,0,0,1,100,PF313250,1,2022-06-25 20:00:00,289845089_0,2022-06-19 11:18,1,1,13500,2,모바일,모바일,99,기타,기타,0,99,기타,기타,13500,1,36,2022-06-04,2022-10-15,1시간 20분,연극,창극,전라도,,,"(재)전주문화재단(주관), 전주한벽문화관(주관), 전주시청(주최)",,,,전체 관람가,0,0,0,0,2022/06/04 00:00:00,2022/10/15 00:00:00,전석(15000),0,0,https://booking.naver.com/booking/12/bizes/702211,2022,6,5,134,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36712328767123287,16
SE000201,인터파크,FC223439,공공(기타),1981.0,경기도 성남시 수정구 수정로171번길 10 ,2,1,1,1,1,1,1,1,1,1,1,0,FC223439-01,1084,10,1,0,0,,PF313218,1,2022-06-29 19:30:00,T1937820310,2022-05-13 16:09,2,1,40000,1,웹,Web,2,카드,신용카드,0,99,기타,,40000,2,45,2022-06-29,2022-06-29,1시간 40분,클래식,성악,경기도,"서선영, 고성현",,"(재)성남문화재단(주관), (재)성남문화재단(주최)",,,,만 7세 이상,0,0,0,0,2022/05/09 00:00:00,2022/06/29 17:30:00,"R석(40000), S석(30000), 시야장애석(10000)",1,623석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22005734,2022,6,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,575
SE000303,네이버N예약,FC223456,민간(대학로 외),2011.0,광주광역시 서구 상무중앙로 90 (치평동) 우리은행상무지점 7층 기분좋은극장,2,0,0,0,0,0,0,0,1,1,0,1,FC223456-01,250,N,0,0,0,,PF313710,1,2022-06-23 20:00:00,290045293_0,2022-06-19 20:00,1,1,22000,2,모바일,모바일,99,기타,기타,0,99,기타,기타,22000,1,25,2022-06-23,2022-07-24,1시간 20분,연극,연극,전라도,,,극단 유쾌한상상(주최),,,,만 13세 이상,0,0,0,0,2022/06/23 00:00:00,2022/07/24 00:00:00,전석(35000),0,1,https://booking.naver.com/booking/12/bizes/704459,2022,6,3,32,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08767123287671233,652
SE000201,인터파크,FC224527,민간(대학로 외),2019.0,세종특별자치시 국책연구원3로 12 (반곡동) 601호,2,1,1,1,1,1,1,1,0,1,1,0,FC224527-01,220,N,0,0,0,,PF313400,1,2022-06-29 11:00:00,T1969205400,2022-06-23 17:01,1,1,10000,99,기타,티켓모바일웹,2,카드,신용카드,0,99,기타,,10000,2,47,2022-06-29,2022-06-29,1시간,클래식,기악,충청도,"김희연, 조용미, 임유리, 이지선, 정희경, 이국화, 김윤섭",,"(주)비오케이아트(주최), (주)비오케이아트(기획사)",,,,만 5세 이상,0,0,0,0,2022/05/14 00:00:00,2022/06/28 17:00:00,전석(10000),0,120석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006021,2022,6,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,71
SE000303,네이버N예약,FC223888,민간(대학로 외),2006.0,울산광역시 북구 진장유통로 64 (진장동) 롯데마트 3층,2,1,1,1,1,1,1,1,1,1,1,0,FC223888-01,193,N,0,1,0,,PF314812,1,2022-06-25 12:00:00,290482747_0,2022-06-20 18:42,1,1,15000,2,모바일,모바일,2,카드,카드,0,99,기타,기타,15000,2,33,2022-06-18,2022-07-17,50분,뮤지컬,뮤지컬,경상도,,,극단 레미.레오(주최),,,,전체 관람가,1,0,0,0,2022/06/16 00:00:00,2022/07/17 00:00:00,전석(15000),0,1,https://booking.naver.com/booking/12/bizes/266447,2022,6,5,30,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0821917808219178,95
SE000102,티켓링크,FC223503,민간(대학로 외),2013.0,대구광역시 남구 현충로 148 (대명동) ,2,0,0,0,0,0,0,0,0,0,1,0,FC223503-01,140,2,0,1,1,160.39,PF314957,1,2022-06-22 19:30:00,1431597522_1,2022-06-11 22:51,1,1,10000,2,모바일,티켓링크 모바일웹,4,무통장,무통장입금,0,99,기타,,10000,2,40,2022-06-22,2022-06-24,1시간 10분,국악,연희혼합,경상도,"엄윤숙, 오영지, 김보혜, 안수영, 박세기 등","김지혜, 이승은","다원예술그룹 ONENESS(주최), 다원예술그룹 ONENESS(주관)",,,,만 14세 이상,0,0,0,0,2022/06/10 10:00:00,2022/06/21 17:00:00,전석(10000),0,1석,http://www.ticketlink.co.kr/product/38960,2022,6,2,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00821917808219178,29
SE000201,인터파크,FC223503,민간(대학로 외),2013.0,대구광역시 남구 현충로 148 (대명동) ,0,0,0,0,0,0,0,0,0,0,1,0,FC223503-01,140,2,0,1,1,160.39,PF315556,1,2022-06-29 17:00:00,T1968436500,2022-06-22 16:37,1,1,0,3,현장,딤프4,1,현금,현금,0,99,기타,,0,0,2023,2022-06-29,2022-06-30,2시간,뮤지컬,뮤지컬,경상도,,,"대구광역시(주최), (사)대구국제뮤지컬페스티벌(DIMF)(주관)",,,,만 7세 이상,0,1,0,0,2022/06/20 00:00:00,2022/06/20 17:25:00,,0,140석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22007776,2022,6,2,2,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.005479452054794521,384
SE000201,인터파크,FC224693,공공(기타),2006.0,경기도 군포시 고산로 263 (당동) 5층,2,0,0,0,1,1,1,1,0,0,1,0,FC224693-01,120,N,0,0,1,,PF313302,1,2022-06-23 11:00:00,T1948446721,2022-05-27 18:47,1,1,10000,1,웹,Web,4,무통장,무통장 입금,0,99,기타,,10000,2,41,2022-06-23,2022-06-25,1시간,연극,연극,경기도,,,"(재)군포문화재단 (군포시평생학습원)(주최), (재)군포문화재단 (군포시평생학습원)(주관)",,,,24개월 이상,1,0,0,0,2022/05/10 00:00:00,2022/06/22 17:00:00,전석(10000),1,87석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22005509,2022,6,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00821917808219178,418
SE000201,인터파크,FC224426,공공(기타),2017.0,경기도 의정부시 평화로493번길 48 (의정부동) ,0,0,0,0,0,0,0,0,0,0,0,1,FC224426-01,85,N,0,0,1,11.4X9.7X5.4,PF313272,1,2022-06-28 14:00:00,T0896891519,2022-06-28 12:54,1,1,15000,3,현장,재단법인 의정부문화재단,2,카드,신용카드,0,99,기타,,15000,0,2023,2022-06-29,2022-06-29,1시간,클래식,기악,경기도,조숙현 등,임용순,"(재)의정부문화재단 (의정부예술의전당)(주관), 1m클래식(일미터스튜디오)(주관), (재)의정부문화재단 (의정부예술의전당)(주최)",,,,만 7세 이상,0,0,0,0,2022/06/25 00:00:00,2022/06/25 14:59:00,전석(15000),1,60석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22005710,2022,6,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027397260273972603,197
SE000201,인터파크,FC223778,민간(대학로 외),2015.0,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교 백양누리 B1 금호아트홀 연세 연세대학교 백양누리 B1 금호아트홀 연세,3,0,0,0,0,0,0,0,0,0,1,0,FC223778-01,390,4,0,1,1,100X8,PF313183,1,2022-06-21 20:00:00,T1948010370,2022-05-27 10:02,1,1,20000,99,기타,티켓모바일웹,99,기타,카카오페이(카카오머니),0,99,기타,,20000,2,56,2022-06-21,2022-06-21,1시간 30분,클래식,성악,서울,"정아영, 최윤정",,UNICO(유니코 예술기획)(주최),,,,만 7세 이상,0,0,0,0,2022/05/18 00:00:00,2022/06/20 17:00:00,전석(20000),0,32석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006239,2022,6,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,58
SE000201,인터파크,FC223778,민간(대학로 외),2015.0,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교 백양누리 B1 금호아트홀 연세 연세대학교 백양누리 B1 금호아트홀 연세,2,0,0,0,0,0,0,0,0,0,1,0,FC223778-01,390,4,0,1,1,100X8,PF314974,1,2022-06-22 20:00:00,T1959380020,2022-06-13 09:03,1,1,20000,1,웹,(주)인터파크 통합app,2,카드,신용카드,0,99,기타,,20000,1,40,2022-06-22,2022-06-22,1시간 20분,클래식,기악,서울,최소영,,진클래식(주최),,,,만 7세 이상,0,0,0,0,2022/06/08 00:00:00,2022/06/21 17:00:00,전석(20000),0,170석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22007253,2022,6,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0027397260273972603,35
SE000449,금호아트홀연세,FC223778,민간(대학로 외),2015.0,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교 백양누리 B1 금호아트홀 연세 연세대학교 백양누리 B1 금호아트홀 연세,0,0,0,0,0,0,0,0,0,0,1,0,FC223778-01,390,4,0,1,1,100X8,PF306369,1,2022-06-23 20:00:00,441623,2021-11-30 14:10,1,1,32000,2,모바일,모바일,2,카드,카드,0,99,기타,,32000,1,2023,2022-06-23,2022-06-23,1시간 40분,클래식,기악,서울,"송지원, 일리야 라쉬코프스키",,(재)금호아시아나문화재단 (금호문화재단)(주최),,,,만 7세 이상,0,0,0,0,2021/11/30 14:00:00,2022/06/23 20:00:00,전석(40000),0,198,http://www.kumhoarthall.com,2022,6,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0027397260273972603,208
SE000201,인터파크,FC223778,민간(대학로 외),2015.0,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교 백양누리 B1 금호아트홀 연세 연세대학교 백양누리 B1 금호아트홀 연세,3,0,0,0,0,0,0,0,0,0,1,0,FC223778-01,390,4,0,1,1,100X8,PF314283,1,2022-06-24 20:00:00,T1949939040,2022-05-30 11:43,1,1,20000,99,기타,티켓어플 안드로이드,99,기타,인터파크페이(카드),0,99,기타,,20000,2,58,2022-06-24,2022-06-24,1시간 40분,클래식,기악,서울,"송동건, 이효은",,예인예술기획(주최),,,,만 7세 이상,0,0,0,0,2022/05/20 00:00:00,2022/06/23 17:00:00,전석(20000),0,30석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006364,2022,6,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,8
SE000201,인터파크,FC223778,민간(대학로 외),2015.0,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교 백양누리 B1 금호아트홀 연세 연세대학교 백양누리 B1 금호아트홀 연세,0,0,0,0,0,0,0,0,0,0,1,0,FC223778-01,390,4,0,1,1,100X8,PF309760,1,2022-06-25 15:00:00,T1892994720,2022-03-02 22:27,1,1,9000,2,모바일,티켓어플 아이폰,2,카드,신용카드,0,99,기타,,9000,2,2023,2022-06-25,2022-06-25,1시간,클래식,기악,서울,"이서현, 박주영",,(재)금호아시아나문화재단 (금호문화재단)(주최),,,,만 7세 이상,0,0,0,0,2022/02/09 00:00:00,2022/06/24 17:00:00,전석(9000),0,10석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22001379,2022,6,5,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,23
SE000201,인터파크,FC223778,민간(대학로 외),2015.0,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교 백양누리 B1 금호아트홀 연세 연세대학교 백양누리 B1 금호아트홀 연세,0,0,0,0,0,0,0,0,0,0,1,0,FC223778-01,390,4,0,1,1,100X8,PF309873,1,2022-06-25 20:00:00,T1895133520,2022-03-05 20:53,1,1,10000,1,웹,Web,2,카드,신용카드,0,99,기타,,10000,1,2023,2022-06-25,2022-06-25,1시간 20분,국악,기악,서울,"강서연, 양성태, 강찬욱",,(재)금호아시아나문화재단 (금호문화재단)(주최),,,,만 7세 이상,0,0,0,0,2022/02/08 00:00:00,2022/06/24 17:00:00,전석(10000),0,10석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22001369,2022,6,5,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0027397260273972603,79
SE000201,인터파크,FC223778,민간(대학로 외),2015.0,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교 백양누리 B1 금호아트홀 연세 연세대학교 백양누리 B1 금호아트홀 연세,2,0,0,0,0,0,0,0,0,0,1,0,FC223778-01,390,4,0,1,1,100X8,PF314930,1,2022-06-26 15:00:00,T1957828330,2022-06-10 14:24,1,1,15000,99,기타,티켓어플 아이폰,4,무통장,무통장 입금,0,99,기타,,15000,2,21,2022-06-26,2022-06-26,1시간 40분,클래식,성악,서울,"백경원, 김윤경",,예인예술기획(주최),,,,만 7세 이상,0,0,0,0,2022/05/16 00:00:00,2022/06/25 11:00:00,전석(30000),0,71석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006103,2022,6,6,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,3
